5," Note: May contain spoilers. Proceed with caution.I always find it intimidating approaching a piece of literature once it's received an unprecedented amount of high praise, and this intimidation only worsens if the aforementioned praise is there from the get go. No one wants to be that guy who goes, Yea... this kind of sucked, because it's fun to feel like you are a part of something. Truthfully, this is one of the reasons I put off reading The Fault in Our Stars for so long, and though I'm pleased to announce I am not that guy, I didn't love it, either.One of the things that immediately differentiates this story from majority of the books I've read is the way it was written. The Fault in Our Stars is told from the perspective of 16 year old cancer patient, Hazel Grace--right off the bat that's three new elements: first person, cancer patient, and the main character's a woman. Because of this, I soon became enthralled by what I was reading, and before I knew it three hours had passed. Within the first sitting I had already burned through half the novel, and if I didn't have to deal with my daily obligations, I would have kept going.And it is through Hazel's journal-esque storytelling that the narrative progresses for the entire novel. As a cancer patient, Hazel's mom makes her go (against her will) to Support Group as a way of coping with the heavy emotional toll that comes with the territory. This is where she eventually meets Augustus Waters, a cancer survivor who now has to wear a prosthetic leg. Though there is an obvious connection, Hazel fears perusing a relationship on the grounds that she's a grenade, but anyone who's ever read a love story knows how that goes.The thing that captured me instantly--and I love when authors pull this off--was how vivid and real everything felt. I was there with Hazel in Support Group; I could see her facial expressions, and hear the shyness in her voice as she talked with Augustus (aka Gus) for the first time. Best of all, I felt for and related to her despite the fact she was a woman. The writing truly is captivating, charming, and confident in itself, which is what makes this such an easy story to jump into and get lost in.However, it did reach a point where the way John Green wrote these characters began to defy the laws of realism. There's no arguing that there are some truly intelligent young adults in the world, but the idea that these two individuals are not only extremely philosophical, but also capable of perfectly articulating some deep emotional insight on the spot is highly improbable. A realistic outlook on life may make you more intelligent than your peers, but Hazel is still only 16 years old.This unrealistic aspect is not restricted to character traits, however, but also in the way Hazel--and to some degree, Augustus--seems to get whatever she wants. As someone who has never had the misfortune of knowing someone with cancer, I can't comment too much on this, but the two main characters label this phenomenon as Cancer Perks. You're a minor and want alcohol? Sure. You already used your wish, but you want to go to Amsterdam? Why not. In my opinion, there has to be a point where an adult just goes, No.Aside from these two things, my only other minor complaint would be the rushed and sudden nature of the novel's conclusion. In retrospect, the ending itself is perfectly fine, but there was never a sense a closure for me as a reader. It felt as if there was still some story to be told, and had John Green paced himself a little more, I think he could have avoided this. Other than that, though, the writing is spot on, and this is the first book in a while where I haven't found any typos or other strange errors in the text.Overall Score: 8.2/10 - Is The Fault in Our Stars good? Definitely. Is it the perfect, soul crushing, best-book-ever-created novel that people make it out to be? Not really. It's an imperfect story about our imperfect world, and it manages to consistently entertain despite its flaws. Hazel is an extremely likable, and beautifully realized, character that has you itching to get to the next page, and the way John Green handles the subject of cancer is commendable, to say the least. I would say check it out, but based on the fact the movie just came out I'm sure you already have."
2,"t's been two years since this book came out. Two years since I read it. Since then, I've read it multiple times, and have continued to fall in love with the story and characters.This book is my favorite not only because it's well-written, has a good storyline, and interesting characters, but because some of the themes in this book are extremely relevant to my life in a way that makes me understand the purpose of this book even more. It makes me appreciate the side characters, like Hazel Grace's parents, in a way that I wouldn't have before, because I've seen my parents think that they were going to lose a child plenty of times, and I've seen it break their hearts. That's just one of the many examples of why this book is so emotional and captivating.I like how there are funny moments as well as sad ones, because, for most teenagers, life isn't one or the other, but a mixture of both. There are pretty sucky, tragic things that happen, but also simple moments that make us laugh. I think that John Green balances them out extremely well, and, as a teenager, not once did I think that his portrayal of teenagers was off.It's been two years, and I still suck at talking about this book. I love it too much to put it into words, and it means so much to me. I hope even more people can enjoy this book, too!"
4," The Fault in Our Stars is so profound and moving, that I do not feel that my review can do it justice. TFiOS treads the line between all human emotions: Joy, fear, shock, incredulity, and humor to name a few. This is a book that, without giving spoilers, explores some of the deepest and most asked questions of human existence while never being condescending or self-righteous, and with no attempts to merely hand the reader the answers. TFiOS is that rarest of books in which you can both laugh and cry on the same page, a book that draws the reader so intimately in that in the course of the novel it becomes real. John Green's works exhibit an uncanny knack for making the fictional world become real for the reader, and TFiOS is no exception. It develops complex and believable characters with assets and flaws the same as any real person. TFiOS is truly exceptional in the sense that it understands that Young Adult does not mean that the reader is uniformed or ill-equipped to handle real themes and real issues. Much like Paper Towns and Looking For Alaska, TFiOS gives the reader just enough discussion of deep and meaningful questions to encourage exploration while offering new insight into the world in which we live. John Green's ability to imagine complex characters is on par with the greatest of all literature. TFiOS is, in short, a masterpiece: beautifully sculpted as only a genius could create."
5," Hazel Grace has cancer of the terminal variety. There is no cure, no getting better and no chance of survival. But a drug called Phalanxifor is helping to prolong her fight, even if it isn't curing the build-up of fluid that creaks her lungs.Hazel's mum and dad know what a blessing it is to have her with them for just a little while longer. But her lengthened life won't mean much if she doesn't get up off her butt and do something with it. So they send her into the Literal Heart of Jesus (architecturally speaking) - to a cancer support group where people talk and cry, praise the battle-weary cancer kids and repeat stories about losing their testicles to the big-C. It's a hoot.And then one day, while sitting around discussing a cancer survivor's current state of ball-lessness, Augustus Waters walks in, and everything changes.Augustus Waters is currently in remission, minus one leg courtesy of the cancer monster. Augustus has stared death in the face, and laughed heartily . . . and now he continues to chortle. He sticks cigarettes in his mouth but doesn't smoke them. He is a terrible driver. His best friend is about to be blind, and he falls irrevocably and stupidly in love with Hazel pretty much at first sight.But Hazel is reluctant. Augustus has already lost so much to cancer, and she doesn't want to be another grenade in his life (sure to wound) . . . so she tries to resist his crooked smile and general hotness. Just friends, okay?`The Fault in Our Stars' is the new contemporary YA book from astronomically popular Edgar &amp; Printz winning author, John Green.Brace yourselves. John Green's newest book is a love story starring two cancer-ridden teenagers. Yes, it's sad. Yes, it's actually so sad you will blubber while reading and be all snotty by the last page. Expect great big gulping, hiccupping tears. The embarrassing kind. The kind you don't want to shed on public transport. You have been warned.That being said . . . this is a John Green novel, so it's totally worth your crying, blubbering, hiccupping, snotting tears. Truth be told, `The Fault in Our Stars' is down-right magnificent.Our narrator is Hazel Grace Lancaster - terminally ill `cancer kid' whose mortal coil has been somewhat lengthened thanks to a (minor) miracle drug. But Hazel has been sick for so long that she doesn't exactly know how to be normal and just live. She's only sixteen but attending college, having surpassed her classmates studying by herself while being cooped up indoors. She's a quick-witted firecracker of a girl who has side-stepped the brink of death only to become a terminal couch-potato (addicted to `America's Next Top Model'). Her mother, and full-time carer, wants to see Hazel interact with the world. Hence, Cancer Support Group in the Literal Heart of Jesus. Hence, meeting Augustus Waters. Hence inconveniently falling for a cancer survivor who she is bound to hurt and maim when the death-knock sounds for her.**The fault, dear Brutus, is not in our stars,But in ourselves, that we are underlings.  ***Hazel and Augustus grow closer (despite her reservations) when she shares an important part of herself with him in the form of her favourite book, Peter Van Houten's `An Imperial Affliction'. A book famous for ending abruptly, and somewhat incompletely, about a cancer girl and her glass-eyed mother who falls for a rich Tulip Man. But the abrupt ending plagues Hazel, and then Augustus. Peter Van Houten has not written another word in seven years, and has no plans of writing a sequel or answering fan-mail.I loved the story behind `An Imperial Affliction', mainly because it felt like Green putting a little tiny bit of himself in his book - a bit of life imitating art. John Green's first novel was `Looking for Alaska' - a Printz-award winning book that beguiled and surely frustrated many teen readers. Frustrated, because there's a rather crushing death in the book that is never fully explained. No definitive reason is given for a beloved character's passing, and I have read reviews in which people cursed and lamented the lack of resolution at the end of `Alaska' (despite the fact that there's truth in the not knowing). In `Fault', Hazel and Augustus wrack their brains over the abrupt mid-sentence ending of `An Imperial Affliction' - which hints at the protagonist's death, but never confirms it. They become obsessed with the idea of getting the answers from the author, Van Houten himself.I loved this story-within-a-story. It feels like John Green speaking rather directly and affectionately to his readers (but it should be noted that Green couldn't be further from the Van Houten character). Through Hazel's obsession with `An Imperial Affliction', Green assures readers that he understands how important fictional characters can be . . . that they have a life of their own within reader's hearts and minds, and that the author has a certain `contract' to fulfil with the reader by letting them walk into our lives and consume us for a little while. And consume us they do, such is the case with Hazel and Augustus . . .These characters will get to you. You'll wish that they are real people you can hang out with, talk to them and try to keep up with their whip-quick comebacks and banter. You will love them. Augustus is sweet and earnest, a perpetual optimist who goes after Hazel with everything he has. He and Hazel are a riot together - bouncing off each other beautifully, able to sway between deep metaphorical musings and laugh-out-loud repartee. They're both a little bit brilliant. Which is why reading their doomed star-crossed love hurts so much (and will induce aforementioned snotty blubbering).Something I especially love about John Green novels is the abundance of quotable quotes. I come away from a Green reading with many curious thoughts and ideas to turn over in my mind. And since the themes and topics in `Fault' are so expansive - hopeful and morbid, set on epic life-or-death scales - the book is full of heartfelt reflections and pin-point accuracies.Nobody should be surprised to learn that `The Fault in Our Stars' is simply sublime (as we all knew it would be). John Green is exploring a deathly disease with gallows humour and infinite tenderness. It's a total cliché, but you will laugh and you will cry. And by the end of the book you'll feel a little bit bruised and battered, tender and exposed. But Hazel and Augustus will stay with you for a long while after reading, John Green having fulfilled his promise to the reader that these characters matter; they have weight and substance, and they will not be easily forgotten. You will feel lucky for having read about them."
5," read this straight through and I have that reverent, other-worldly feeling right now that I just may never find another book that touches me so deeply or so affects me that maybe I should give up reading altogether.This is a must read- being both well written and accessible with wonderfully drawn characters and captured beauty, even in the ugliest moments:The BiPAP essentially took control of my breathing away from me, which was intensely annoying, but the great thing about it was that it made all this noise, rumbling with each inhalation and whirring as I exhaled. I kept thinking that it sounded like a dragon breathing in time with me, like I had this pet dragon who was cuddled up next to me and cared enough about me to time his breaths to mine. I was thinking about that as I sank into sleep.Green, John (2012-01-10). The Fault in Our Stars (Kindle Locations 1673-1676). Penguin Group. Kindle Edition.It is a worthy read.  It may leave you feeling a bit off-kilter afterward but that is because your world will have been given a shake.  Yes, this is a book about a teenaged girl dying of cancer but this book is so much more about living life and making the moments count to last us an eternity if need be.  I cried- wept a bit actually, but I also laughed and hoped and felt like I went along for the amazing ride.  It did not leave me feeling despair, it left me feeling alive and I like books that can do that to a person.This is an amazing book and probably now ranks among the best of my favorites."
5," Every character talks and acts the same way. It takes away from any realness to the book and the people in it. All that may be somewhat okay if you actually enjoy that singular persona. But to me it comes across as incredibly pretentious, arrogant and self-centered. By the end of the book, I didn't feel anything for the characters or should I say character. When the taxi driver starts spurting out metaphors, you know something is not quite right. And for all those ridiculous metaphorical intellectual discussions, it was surprisingly shallow. Those fancy big words or smart literary references don't seem to add anything to the book. The only thing I really learned was the personality of John Green and perhaps the people who directly relate to this book. That made me more sad than the ending. The connection between Hazel and Gus was based off superficial lust and mutual pseudo intellectualism. And that drives me crazy because the cancer and the shared pain is probably the strongest bond there could be. Such a wasted opportunity to truly explore and share that pain. Even at the bitter end, it was still about the looks and silly words. I mean really? If this book was done in an honest emotional way, it could have been heartfelt and real. It scares me a little that people can relate so strongly to this book."
5," had just downloaded this book on my Kindle (best  $3.99 I ever spent)  when a 16 year old friend, who's a voracious reader asked me if I'd ever read the book or heard of the author.  She told me it was the best book she'd ever read and that she read it straight through in four hours without stopping except to refresh her kleenex supply.  I was honestly not thrilled about the subject matter since I have a special needs grand daughter and spend a lot of time in the company of these amazing children who are dealing with extraordinary adversity.  I was, however, very happy that I'd purchased this book once I began the journey and that was the case throughout, to the end.  The characters have been tagged by some of the other reviewers as not being typical of teenagers but they've obviously not spent time with many young persons bearing the heavy burdens of cancer, CP, MS, etc.  This is a gritty look at the hardships involved for the children and the parents of terminal illness, yet first &amp; foremost, it's a love story which transcends your expectations.  Love of self, love of that one special person many times described as our soul-mate and love of parents who sacrifice daily to care for these special children.  It's all here in what is obviously a fictional representation of the reality of many.  Bravo,  Mr. Green."
2," This book is something I probably shouldn't enjoy, but loved. The Fault in our Stars is predictable, surprising, lovely, horrible, and treats that guilty pleasure of a romance in a philosophical setting."
5," Now...I do not say that this is the best book I have ever read lightly. I have read....a lot of books in my life, it is what I do...read non stop. I bought this book along with the perks of being a wallflower and truly had very little intention of reading it, it was just a whim. Then I started it. I was caught immediately and did not put the book down until I finished which was about 9 p.m. I laughed, I shamelessly bawled my eyes out while my husband looked on in confusion and I was devastated when the book ended...and at how it ended. But I was also...happy is not the right word because it's tragic, but, hmmm. It gave me a sense of closure and the book ended with something that made me smile despite the tears. I was so distraught I went to the movie, in a theatre an hour away to see the last showing 11:25 p.m. I just had to see this. I cried at the movie theatre too...this book is funny, insightful and heart wrenching in its poignancy. This is profound, it is not a book that has a title like 'and the highlander wore plaid.' This is not your run of the mill novel. It is deep and touching and I was thoroughly impressed (and sexist lol) that a man could have written something that touched me so deeply. Absolutely hands down the best book I have ever read. Bravo John Green for this masterpiece."
5," This book and its telling si a gift beyond entertainment.  John Green's insight into human mortality is powerful and meaningful.  Teenagers forced to face mortality by the challenge of cancer when their understanding of self and life are yet undiscovered is bold, painful, and genuine.  It was a story that chose John Green for the telling.  It was an eleven year struggle to deliver this book.  I am thanful for John Green's apprciation of the augmentation of the story that could happen through a spot-on narration and for Kate Rudd who delivered it wonderfully.  John Green gets the power of the numbers in the story of cancer.  Agustus has a diagnosis of bone cancer with an 80% chance of survival.  The non-cancer patient will wonder why you shoud be worried with numbers like that.  But Agustus chooses a burial plot and a death suit.  I recall the the doctors revelation of my childs prognosis with a diagnosis of melanoma at age 19.  85% chance that the cancer could be surgically removed and 100% cure.  If the melanoma had spread (15% chance), then the chance of survival was 5%.  Cancer robs teenagers of their immortality.  I adore the characterand spirit of Hazel Grace.  I rarely read a novel more once.  I will reread this book as I know there willl be more to aborb on a second go round."
5," had heard great things about this book, so I decided to download it on my kindle today at roughly 4:30-5:00 PM, and here I am at 11:46PM writing a review of this lovely book.Let me just say, wow! Breathtaking dialogue! The amazing way of how Hazel and Augustus would speak to one another in an intellectual and poetical way, was truly amazingly written. The story line was very unique, yet it wasn't outlandish or far fetched in any way possible. My only problem with this book is that my expectations for men in real life have now been ruined by the very much original character, Augustus Waters.I must also add the context, in which a teen girl such as myself, that which Hazel has told the story was very relatable and enjoyable with how John wrote her describing 'ball-lessness' or throwing in a few 'whatever's' just to remind readers that she still is in fact a teenaged girl with just a better than most vocabulary and more developed way of how to say things.Recommended this book to my dear friend and even offered to read her a chapter a night before school starts up again. I however was joking, but from my summarized version of the story, she kindly accepted the offer. I however am going to make her read it on her own terms. All in all excellent book!"
2," found this book to be amazing to the point of reading it almost non-stop for two days straight until i finished. (that almost beats the record made by the hunger game which i finished in the course of one long school night and regretted for one extremely tiring school day) i didnt really know what to expect out of this book before finally being able to read the first page, and though i could tell that it would be more meaningful and insightful than all but one of the books that ive ever read, both fiction and non-fiction, i still didnt know my feelings for it. now that i have spent all of my time for the past two days reading and absorbing every last bit of the book that i could grab, i do realize what made me love it so much; it was different. true there are many many love stories in the world and many other stories that make you feel a roller coaster of emotions and that make you think about life and death and the true purposes of everything, including the universe itself, but never have i seen/read something that can combine all of these properties into one being so seamlessly ever before in my life along with so many other indescribable traits of a novel and story, and never before this book have i ever been able to describe something so meaningful in simply one word:  Okay."
5," decided to buy the book The Fault in our Stars because I've heard all of the rave reviews about the book and it was a great price. The Fault in our Stars is about Hazel meeting a boy named Augustus (Gus for short) at a cancer support group when Augustus came to support his friend Isaac. Hazel &amp; Augustus hit it off right away. They both view the world in an uncommon way. Hazel loves reading and gives Augustus a book to read An Imperial Infliction, as it is her favorite. Augustus loves the book, even though I believe he loved it because Hazel loved it. The thing about An Imperial Infliction is that the book just ends in the middle of a sentence, that is the ending. Both Hazel &amp; Augustus want to know what happened because there are so many questions left unanswered. Augustus still has his one wish left from the genies because he is also a cancer survivor. He decides to use his wish for Hazel and take her to Amsterdam to talk with the author of the book in person before Hazel dies from her terminal cancer. While there some very awesome things happen but I don't want to give it away. You HAVE to read this book! I couldn't put it down. It's a very enjoyable read and easily one of my favorite books. Just make sure you have a box of Kleenex by you because your going to need it."
5,"ve been looking to buy this book for sometime now, and finally caved to try it. Normally, I don't enjoy YA fiction very well because, well, I find them usually poorly written. That is far from the case of this book. John Green's writing reminds me somewhat of Kurt Vonnegut's. Not in the writing style, but rather, like Vonnegut, Green can write work that is easy to read quickly and miss how deep the actual words are. It honestly takes deliberate readings for the words to mean what they were intended.The main characters, Hazel and Augustus, were wonderful. I admit that I didn't much care for them at the beginning. They sounded too self-pitying (Hazel) and pretentious (Gus), but by a third of the way through, I had come to love them both. I love that Hazel isn't worried about being an inspiration to all people in her illness, but rather, that she is just trying to live a life with cancer the best way she knows how. Augustus... what a wonderful character. The metaphors, the smiles, the romancing. He made me swoon, and I'm a straight guy. :D Together, their love story paints a picture that I couldn't even conceive at first.By the way, surprise character: Isaac. He's hilarious, and I couldn't help but feel sorry for Monica for losing out on such a great guy."
5," Just as the title says, it's a breath taking book. So detailed  and moving! I felt as if I had known the characters in reality and it brought me to tears in some parts of the book. When I read the reviews, didn't believe I would cry since I've  never cried when reading a book before,but when I read this I has to try my hardest not to cry. It was so deeply written it got to me. Despite the sadness, there were parts that actually made me laugh out loud, which I've never had a book do to me! SPOILER ALERT: I literally could not stop laughing when Augustus told Issac's previous girlfriend's mom that a blind man was egging her daughter's car and to step back into her house. I definitely recommend this for young adults and teens because of the huge vocabulary needed to read and understand the book. There are 2 or 3 sexual scenes in the book such as SPOILER ALERT when Isaac was trying to arouse his girlfriend in front of the church, and another scene when Hazel and Augustus were in the bed. This book will definitely go on my shelf, and it is my favorite book. It really has changed my look on life and has moved me so greatly. This also inspired me to start a long forgotten book of my own. Thank you a million x infinity John Green for making this extraordinary book I will favor for life."
5," purchased this book without any prior knowledge of its plot or who John Green was, so I think I was pretty unbiased going into it. All I knew was that everyone was reading it and I wanted to see what all the fuss was about, and boy am I glad that I did. This is one of the best books I have ever read, especially in the Teen genre, and I have read A LOT of teen books. Not only is the story really entertaining and never dull, but the characters are FANTASTIC. Seriously, a few chapters in I found myself in awe of how relatable, realistic, hilarious, and lovable the narrator, Hazel, is. She's just amazing. For some reason I'm always hesitant when I see a male author writing from a female perspective, but John Green executes it perfectly. I was literally laughing out loud at what she was saying, which is perfect because, while the novel is hilarious, it also tears out your heart and rips it into a million pieces. This book will make you feel every emotion possible, and it will dig down deep inside your heart to make sure you never forget it. Novels written for the young adult market very rarely capture the voice of that generation as well as this one does. It really is worth the two days it might take you to read it, and I promise you it will make you a John Green fan for life."
5," This is the second young adult novel by John Green I've read in recent days.  Like Paper Towns, The Fault In Our Stars's main characters are bright, articulate, teenagers, but with a significant difference:  Hazel and Augustus have cancer, and they are going to die in the very near future. Before they do so, they are going to have to endure pain, medications, trips to the emergency room and long hospital stays, and still more pain.It's a bleak prospect, but The Fault In Our Stars is not a bleak book. Hazel and Augustus are warm, funny, people who don't flinch from what's in store for them. Their chief source of encouragement and support is a book written by a reclusive and mysterious author. Hazel and Augustus's quest to find him and get answers to their questions is the core of the book.I really enjoyed The Fault In Our Stars. I saw the movie some months ago, and as is usually the case, I think the book is much better.  These are real people whose sufferings are not glamourized or made into some noble tale of sacrifice and redemption. (There's some redemption here and there, but it's not the main story). Cancer hurts and dying hurts even more, and that's made clear here.  But what's also made clear is that love and determination don't die."
5," Usually I don't buy into overly hyped books, they often are all hype no substance and I end up feeling had. You have had to have lived under a rock not to have heard the hype over The Fault in Our Stars a book so loved Hollywood got into a bidding war over the rights.So yeah I though another overly hyped YA novel and about kids with cancer to boot, nah I'll pass but the it was super cheap this week and so I gave it a go. I sure wish I paid full price. I feel guilty buying it on sale. It's that great.Hazel has lung cancer and she meets Augustus who is in remission for bone cancer at a teens with cancer support group. They strike up a friendship and romance comparing survivor notes and their love of books.They become obsessed over a book and it's non ending to the point that Augustus uses his make a wish on both of them going to Amsterdam to meet the author.I won't give away anymore of the plot as not to ruin this beautiful book. I rarely cry while reading but this book made me cry often. But it also made me laugh a lot.Please don't overlook this perfect gem because it's a YA book or because of the subject matter of The Fault in Our Stars. It was one of the best books I've read this year!"
5," ( I first posted this review on [...] )This Review ( if you can call it that ) is gonna be hard to write, Since i’m still not over it. After finishing TFiOS, the tears just wouldn't stop. My Review isn't gonna be long, for i can't write this without crying. It took me longer to finish this book because of ALL that. Like i had to keep shutting the book and then open it again. I don't know why it took me so long to buy this book, well i guess i do cause i usually hate reading about realistic fiction( i am more of a Dystopian person and Etc ) but i do not, Not ever regret buying this book. The Fault in Our Stars has completely changed my life and how i view it. This book has already means so much to me. It is a very sad book, but it’s still very Beautiful.John Green you are my hero!!!I think everyone needs to read this book. Yes you are gonna cry ( and if you don't you have no soul ) Yes you are gonna want to throw this book or lock it with a key and lose the key in the ocean, But it is soooo worth the read. I PROMISE!Now i’m gonna go cry in my bed.Okay? Okay( i know my review probably sucks BUT YOU JUST DON’T UNDERSTAND HOW FREAKING HARD IT WAS TO WRITE THIS! Sorry for caps )"
5," THE FAULT IN OUR STARS, narrated by Hazel Grace Lancaster, who is suffering from stage IV metastatic cancer, meets Augustus Waters in a teen cancer support group. The sixteen-year-olds share witty, intelligent banter as they get to know each other. This isn't about living with or dying from cancer, although cancer looms with the characters--Augustus lost his leg several years prior and Hazel uses an oxygen tank as her cancer has spread to her lungs. This is a story of two people who, although cancer has shaped their adolescence, are as typical as any teen with a challenge (and most teens have challenges sometimes big like cancer, sometimes more ordinary like insecurity).THE FAULT IN OUR STARS, though classified as young adult, is not just for teens. I'm an adult cancer survivor and I saw myself and my survivor friends in Hazel and Augustus--we're funny, often irreverent about our cancers, as both a coping mechanism and a way of life, because frankly, life is better that way.Though at times Hazel sounds older than sixteen, she's taken her GED and in college, plus cancer seems to mature children as they are surrounded by adults during treatment, family and the medical community.There is little FAULT in THE FAULT IN OUR STARS."
5," This is a great read.  Even if you've witnessed one or more cancer dances, The Fault in Our Stars will affirm your faith in the creativity that cancer can extract from the human spirit.  My reluctance to read this book turned around one day as a student paced back and forth struggling to think of a way to finish a piece of writing.  She blurted, My thoughts are stars I can't fathom into constellations. The quote fit her situation perfectly.  She then shared that she had quoted one of the main characters of the book.  I teach 7th graders language arts and during the winter EVERYONE was reading this book.  We shared many rich impromptu discussions.  Every once in a while a book comes along that takes kids to a new level.  This is one.John Green's portrayal of young adults in love in an extreme situation is brilliant.  Terminal illness in the young is always tragic. Greene endowed the two main characters with attitudes toward their sickness and each other that are heartwarming and heart wrenching.  The adult characters were very weak in comparison.  I would have preferred the adults to be either nonexistent or to have been much more in the background.I recommend this book to all fans of young adult fiction."
2," This book is absolutely, undeniably one of the BEST books I have had the pleasure of reading. I will not deny myself in the simple pleasures of such as reading a marvelous book. It feels as though this book was written by a teenager, in the best ways possible of course, by which I mean that you truly understand Hazel's feelings, and also Augustus's at the same time. They are both truly amazing characters, I hope that one day I get to find out what fate awaited Hazel Grace in all of the beauty she was and is. I don't believe characters stop existing once you close the novel of your choice but that they live on in their own world.I plan to go and see the movie, and Mr.Green I pray to a God I don't believe in that you did not let them ruin this amazing tale by removing the joys brought to me through my imagination. If you are reading this review in hope  of knowing of whether or not you should read this then my answer is a finite yes. Read it. Over and over. Keep tissues nearby. Expect the plot twists but don't, it ruins it if you do.But importantly - remember that this is just a story of fiction, and although Hazel Grace and Augustus Waters may not really exist they are still loved whole-heartedly. -Ashlee W. (Age 14) are12199@gmail.com"
4," The Fault In Our Stars is a story about the side effects of dying. In all reality, since each one of us is in our own dying state every day, everything we do is a side effect of dying.This heart-warming, tear-jerking story is about a sixteen-year-old girl, Hazel Grace, who has a terminal illness. She knows, like so many other kids in her situation, that her set of days is numbered. She goes to a Support Group for kids with or who previously had cancer, and one day she meets the wonderful, beautiful, charming Augustus Waters. I won't spoil anything, but be prepared for one of the greatest stories you will ever read. Friendship, love, heartbreak, strength, and beauty are all things discovered in this piece art. This book is truly wonderful.So, I encourage you, reader, to buy this book. It is so worth it, with it's beautiful story about two cancer victims with the deepest thoughts and sense of puzzlement about the world. Yes, I cried for hours after I finished reading, but perhaps it was because the characters have a way of thinking that I strive for, and also, Augustus Waters is my new dream Prince Charming. I am in love with John Green's story and I cannot wait to see what he will write for the world to ponder next."
5," can't believe the book is over!  Hazel and Augustus will live on in my memory forever. How can a mere human being(John Green) create such real, living breathing characters?  The star-crossed lovers sprang to life from the very first page of this wonderful and truly unforgettable book.My son once said that reading books allowed you to know what it felt like to live someone else's life, and The Fault in Our Stars gives us a chance to have terminal cancer. While this might make the book to seem like a serious downer, John Green's skill as a writer makes Stars a study in what it means to be human.Hazel knows she not as heroic as cancer victims are supposed to, she's just a teenager who wants to live.  She describes herself as the grenade ready to go off at any time touring the lives of all those that she loves. Gus is a boy who just wants to have mattered in the world. A boy who realizes that the cancer that could kill him is made up of himself.What the book teaches us is that we find what we're looking for by giving it to someone else. A profound story on so many levels. If I were a teacher of middle school to high school students, this would be required reading.  I will certainly be passing it along to all of my friends."
5," Maci's Review-The Fault in our stars is an amazing book. It is about a teenager name Hazel who is dying. Hazel is dying because she has cancer in her lungs. Hazel goes to a cancer support group and she meets Augustus Waters there. Isaac brings Augustus to the support group. Isaac and Hazel get along, they both feel the same way about the support group, they hate it. Augustus has touched with cancer before and they soon become close friends. They like to think about death and life.This is an amazing book. If you have emotions you will cry when you read it. This book really makes you think about life and death and the significance of life and death. I recommend this book to anyone who wants a good read.Zoe's Review- When I read this book I did not cry. This book had many sad parts and many happy parts. This book is fun to read and laugh out loud funny. It had just the right amount of everything, from humor to romance. This book is about two teenagers who fall in love, both of them have cancer. The book is the story of both of them and their view of the world. I liked this book and the ending was satisfying for me. I recommend this book to anyone who liked the book Out of My Mind or Wonder."
5," This is a story of love, of life, of death and of all the things that make them worth it.  While most sixteen year old girls carry a designer backpack, sixteen year old Hazel Grace Lancaster carries a portable oxygen tank.  Diagnosed at age thirteen with Stage IV Thyroid Cancer that spread to her lungs, Hazel takes an experimental drug that has prolonged her young life.  Still terminal, she's been living her last years dying.  Her parents have become her best friends and her best friend is becoming a stranger.  Forced to go to a Cancer Kids Support Group in The Heart of Jesus at a local church, Hazel meets Augustus Waters, a seventeen year old former basketball star who wears a prosthetic leg from the knee down due to a bout with Osteoscarcoma from which he is now in remission.  Their relationship blossoms and they bond over a book called An Imperial Affliction by Peter Van Houton, about a young girl battling cancer that just ends without explanation.  Did the young girl die?  Was she too sick to continue to write her story?  Seeking answers from the author who lives now in Amsterdam as a recluse in a state of constant drunk, Hazel and Augustus embark on the journey of a too short lifetime. ✰✰✰✰✰"
5,"f you haven't read this book yet, you absolutely need to get a copy and read it ASAP!! It will tear your heart out and put it back feeling all mangled up. But it will hurt so good, because this is, by far, one of the best books I have ever read. The emotions in this book are so genuine, and the characters so real, you won't be able to put this book down. And seriously, bring a box of tissues!!This may be YA literature, but to me it did not read like YA literature. It has something for everyone in it. The teens are so likable, which I don't always find to be the case in YA fiction. And they were funny in a way that only kids who are dying of cancer can be, I think. And the parents...as a parent, oh how I felt for the parents. I don't even want to imagine what their pain feels like, but Mr. Green wrote about it in a sensitive and caring way that shows great respect, and I love that.This book made me laugh and made me cry. It is a veritable roller coaster of emotion. And I love all the characters in it except Peter Van Houten. But he is the kind of person you love to hate.Seriously...I can't say it enough...go get this book! It is AMAZING! It deserves 10 stars!!"
5,"m not much into young adult fiction, despite having tried one recently, so I was reluctant to try this one. But seeing it ranked #2 on Kindle for best books last year I had to try it and was also motivated by some of the other reviews.  Fortunately, this book does not disappoint.  The characters and story are engaging and riveting.  It's hard to put a smart, witty spin on something as sobering as cancer, but The Fault in Our Stars does just that.  Even though the author claims at the end that she despite her research on cancer, she chose to use or invent as she saw fit.  That surprised me a little, but did not take away from the story and the depth of the characters.  My only complaint would be that Augustus and Hazel seemed much too mature for their age and their intellectual level, humor and conversation seemed a little unrealistic.  But then I know there are some very intelligent youths out there and they are exposed to a lot more knowledge, life experiences, etc. than I was at their age.  So it's plausible.  And more importantly, it kept me engrossed and rooting for them, their love and their lives, despite the all the odds and, as they might say/believe, out of spite over those very odds."
5," Easy read and of course sad! I was expecting that. can't wait to see the movie. I'm not going to give anything away so the review is just general, but it's worth the read for a good cry!"
